cosine_sim,levenshtein,jaccard,token_overlap,length_diff,brand_match,model_in_title,label
0.757205725,0.4528301886792453,0.125,0.25,0.14035087719298245,1,0,0
0.756535113,0.5378151260504201,0.1875,0.3333333333333333,0.08064516129032258,1,0,0
0.750020504,0.5048543689320388,0.1875,0.3333333333333333,0.19298245614035087,1,0,0
0.716425419,0.367816091954023,0.14285714285714285,0.2222222222222222,0.29411764705882354,1,0,0
0.686970353,0.4269662921348315,0.13333333333333333,0.2,0.32075471698113206,1,0,0
0.683940768,0.3855421686746988,0.15384615384615385,0.25,0.23404255319148937,1,0,0
0.671139002,0.4545454545454546,0.09090909090909091,0.2,0.16666666666666666,1,0,0
0.671139002,0.4545454545454546,0.09090909090909091,0.2,0.16666666666666666,1,0,0
0.66762352,0.2556390977443609,0.0,0.0,0.04411764705882353,0,0,0
0.666744649,0.288135593220339,0.0,0.0,0.2647058823529412,0,0,0
0.66358912,0.2764227642276422,0.0,0.0,0.19117647058823528,0,0,0
0.662135184,0.2941176470588235,0.0,0.0,0.0,0,0,0
0.658755302,0.288135593220339,0.0,0.0,0.2647058823529412,0,0,0
0.662052631,0.3023255813953488,0.0,0.0,0.13043478260869565,0,0,0
0.659076631,0.4,0.08333333333333333,0.16666666666666666,0.25,1,0,0
0.65540421,0.4,0.08333333333333333,0.16666666666666666,0.25,1,0,0
0.653800011,0.3373493975903614,0.0,0.0,0.06976744186046512,0,0,0
0.649704397,0.4242424242424242,0.09090909090909091,0.2,0.35,1,0,0
0.610321105,0.47619047619047616,0.09090909090909091,0.16666666666666666,0.0,1,0,0
0.587968111,0.5714285714285714,0.2222222222222222,0.4,0.16666666666666666,1,1,1
0.585357428,0.5641025641025641,0.2222222222222222,0.4,0.14285714285714285,1,1,1
0.585357428,0.5641025641025641,0.2222222222222222,0.4,0.14285714285714285,1,1,1
0.571920514,0.49382716049382713,0.07692307692307693,0.125,0.07142857142857142,1,0,0
0.752678216,0.4807692307692307,0.1111111111111111,0.18181818181818182,0.0,0,0,0
0.750657439,0.4893617021276596,0.13333333333333333,0.25,0.19230769230769232,0,0,0
0.74771446,0.44680851063829785,0.125,0.2222222222222222,0.19230769230769232,0,0,0
0.745711744,0.4736842105263158,0.17647058823529413,0.2727272727272727,0.16129032258064516,0,0,0
0.742894351,0.35051546391752575,0.058823529411764705,0.1111111111111111,0.1346153846153846,0,0,0
0.695767164,0.45945945945945943,0.0,0.0,0.35555555555555557,0,0,0
0.695767164,0.45945945945945943,0.0,0.0,0.35555555555555557,0,0,0
0.691273928,0.379746835443038,0.0,0.0,0.42,0,0,0
0.686216474,0.5074626865671642,0.0,0.0,0.23684210526315788,0,0,0
0.670703769,0.4285714285714286,0.0,0.0,0.2926829268292683,0,0,0
0.717739284,0.4444444444444444,0.1111111111111111,0.2,0.4716981132075472,1,0,0
0.686003208,0.49230769230769234,0.1111111111111111,0.2,0.24324324324324326,1,0,0
0.67191726,0.5714285714285714,0.1111111111111111,0.2,0.0,1,0,0
0.638750196,0.37142857142857144,0.1,0.16666666666666666,0.3333333333333333,1,0,0
0.633656144,0.48484848484848486,0.08333333333333333,0.125,0.2631578947368421,1,1,1
0.743192255,0.45070422535211263,0.0,0.0,0.027777777777777776,0,0,0
0.737135947,0.3689320388349514,0.06666666666666667,0.1,0.4852941176470588,0,1,0
0.730306387,0.2622950819672131,0.0,0.0,0.5977011494252874,0,0,0
0.715404749,0.2857142857142857,0.0,0.0,0.5833333333333334,0,0,0
0.704641521,0.4358974358974359,0.0,0.0,0.18604651162790697,0,0,0
